0; -0.001950; 0.107810; -0.001950; 0.107810; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
3; -0.001952; 0.107806; -0.001950; 0.107810; 0.000002; 0.000004; 0.000000; 0.000397; 0.000000; -0.000988; -0.112462; -0.378496;
6; -0.001955; 0.107795; -0.001950; 0.107810; 0.000005; 0.000015; 0.218289; 0.142615; 0.303680; 0.244534; -0.203144; -0.671966;
9; -0.001958; 0.107784; -0.001949; 0.107812; 0.000009; 0.000028; 0.445355; 0.389760; 0.523804; 0.368698; -0.266386; -0.852530;
12; -0.001961; 0.107775; -0.001948; 0.107815; 0.000012; 0.000040; 0.567191; 0.501459; 0.629318; 0.451889; -0.351411; -1.087525;
15; -0.001962; 0.107770; -0.001946; 0.107822; 0.000016; 0.000052; 0.676371; 0.607834; 0.752899; 0.552620; -0.483361; -1.461842;
18; -0.001963; 0.107766; -0.001941; 0.107835; 0.000022; 0.000068; 0.853462; 0.770176; 0.963394; 0.721046; -0.670364; -2.000696;
21; -0.001964; 0.107767; -0.001934; 0.107855; 0.000030; 0.000088; 1.177940; 1.159904; 1.220184; 0.851624; -0.976399; -2.503909;
24; -0.001968; 0.107777; -0.001924; 0.107885; 0.000044; 0.000109; 1.348728; 1.235781; 1.515167; 1.227737; -1.376389; -2.945960;
27; -0.001977; 0.107803; -0.001909; 0.107928; 0.000068; 0.000125; 1.507467; 1.632505; 1.611908; 1.326309; -1.872342; -3.348346;
30; -0.001985; 0.107834; -0.001889; 0.107986; 0.000096; 0.000153; 1.541054; 1.736856; 1.675705; 1.580521; -2.316444; -3.876592;
33; -0.001993; 0.107876; -0.001862; 0.108063; 0.000130; 0.000187; 1.745612; 2.092759; 1.942657; 1.875015; -2.792414; -4.515498;
36; -0.001997; 0.107909; -0.001828; 0.108161; 0.000169; 0.000252; 2.134432; 2.721180; 2.248322; 2.084686; -3.369399; -5.492496;
39; -0.002007; 0.108002; -0.001786; 0.108284; 0.000221; 0.000282; 2.788046; 3.558394; 2.967834; 2.638123; -4.099360; -5.725121;
42; -0.002012; 0.108065; -0.001734; 0.108434; 0.000278; 0.000369; 2.627339; 3.680409; 2.833649; 2.764862; -4.900877; -6.650762;
45; -0.002021; 0.108223; -0.001671; 0.108615; 0.000350; 0.000393; 2.969207; 4.285396; 3.178284; 3.238068; -5.685246; -7.135807;
48; -0.002025; 0.108313; -0.001596; 0.108831; 0.000428; 0.000518; 2.927517; 4.562016; 3.149445; 3.430328; -6.556442; -8.636829;
51; -0.002029; 0.108536; -0.001509; 0.109084; 0.000520; 0.000548; 3.714591; 5.599684; 3.971069; 4.189117; -7.392870; -8.721834;
54; -0.002030; 0.108670; -0.001407; 0.109377; 0.000623; 0.000707; 3.253000; 5.500975; 3.570450; 4.269928; -8.368074; -10.153101;
57; -0.002030; 0.108994; -0.001291; 0.109714; 0.000739; 0.000720; 3.860196; 6.440346; 4.142822; 4.933533; -9.342734; -9.905125;
60; -0.002024; 0.109282; -0.001158; 0.110098; 0.000867; 0.000815; 3.185309; 5.885537; 3.240601; 4.983978; -10.367645; -10.504051;
63; -0.002016; 0.109624; -0.001008; 0.110531; 0.001008; 0.000907; 2.927235; 6.144163; 3.171387; 5.271927; -11.456242; -10.849257;
66; -0.001999; 0.109995; -0.000840; 0.111016; 0.001160; 0.001021; 2.690728; 6.421151; 2.849640; 5.407532; -12.459415; -12.327238;
69; -0.001974; 0.110417; -0.000653; 0.111556; 0.001321; 0.001140; 3.268543; 7.056156; 3.753738; 6.393127; -13.439608; -12.346454;
72; -0.001935; 0.110900; -0.000445; 0.112154; 0.001490; 0.001254; 3.097667; 7.619898; 3.225023; 6.184540; -14.334760; -12.640609;
75; -0.001903; 0.111255; -0.000218; 0.112812; 0.001685; 0.001556; 2.831510; 7.728858; 3.069687; 6.265640; -15.521255; -14.321743;
78; -0.001813; 0.112051; 0.000031; 0.113531; 0.001844; 0.001480; 3.691074; 7.609232; 3.966705; 6.293846; -15.795507; -13.130660;
81; -0.001723; 0.112725; 0.000303; 0.114314; 0.002025; 0.001589; 2.682621; 7.512038; 2.598724; 6.318520; -16.563118; -13.177493;
84; -0.001612; 0.113468; 0.000597; 0.115163; 0.002209; 0.001695; 1.948578; 7.521584; 2.012512; 6.296579; -16.985020; -13.696399;
87; -0.001522; 0.113987; 0.000914; 0.116080; 0.002436; 0.002093; 1.889281; 7.511609; 2.048737; 6.300187; -17.670040; -16.830784;
90; -0.001300; 0.115099; 0.001255; 0.117064; 0.002555; 0.001965; 4.161145; 7.502443; 4.428040; 6.311659; -17.142752; -15.486061;
93; -0.001100; 0.116026; 0.001620; 0.118119; 0.002721; 0.002092; 3.318883; 7.499120; 3.330620; 6.322508; -17.332739; -15.100592;
